scoring_id,checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
4500,0.0,29.0,1.0,7.0,3142.0,3.0,0.0,62.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:49:00.709001
4501,2.0,5.0,1.0,0.0,250.0,3.0,1.0,55.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T15:49:20.709001
4502,3.0,28.0,3.0,0.0,7136.0,2.0,1.0,39.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:49:40.709001
4503,3.0,43.0,3.0,8.0,6401.0,2.0,1.0,40.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T15:50:00.709001
4504,0.0,21.0,1.0,7.0,1576.0,2.0,1.0,33.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:50:20.709001
4505,3.0,22.0,1.0,2.0,6286.0,1.0,1.0,28.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:50:40.709001
4506,3.0,26.0,4.0,7.0,4660.0,0.0,0.0,44.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T15:51:00.709001
4507,0.0,22.0,1.0,7.0,2349.0,0.0,3.0,41.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T15:51:20.709001
4508,1.0,38.0,4.0,0.0,9121.0,1.0,0.0,39.0,1.0,3.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T15:51:40.709001
4509,0.0,16.0,1.0,3.0,993.0,1.0,3.0,45.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:52:00.709001
4510,2.0,10.0,0.0,3.0,1401.0,3.0,0.0,29.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:52:20.709001
4511,3.0,34.0,3.0,7.0,7180.0,2.0,2.0,42.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:52:40.709001
4512,0.0,12.0,1.0,2.0,3341.0,3.0,0.0,28.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:53:00.709001
4513,0.0,28.0,3.0,5.0,3355.0,0.0,1.0,19.0,0.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T15:53:20.709001
4514,2.0,4.0,0.0,2.0,250.0,3.0,4.0,41.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:53:40.709001
4515,2.0,8.0,1.0,2.0,789.0,3.0,1.0,50.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:54:00.709001
4516,3.0,37.0,4.0,0.0,6710.0,4.0,0.0,27.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T15:54:20.709001
4517,3.0,8.0,1.0,3.0,5304.0,1.0,1.0,52.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:54:40.709001
4518,2.0,20.0,4.0,7.0,1475.0,3.0,0.0,50.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T15:55:00.709001
4519,3.0,18.0,4.0,7.0,4010.0,4.0,1.0,54.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T15:55:20.709001
4520,0.0,35.0,1.0,3.0,5521.0,0.0,0.0,55.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:55:40.709001
4521,3.0,27.0,0.0,7.0,3181.0,3.0,1.0,59.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2022-03-05T15:56:00.709001
4522,2.0,10.0,4.0,5.0,3772.0,3.0,0.0,57.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T15:56:20.709001
4523,0.0,30.0,1.0,5.0,2249.0,0.0,3.0,39.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:56:40.709001
4524,3.0,62.0,3.0,6.0,7523.0,4.0,2.0,45.0,1.0,5.0,0.0,3.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T15:57:00.709001
4525,3.0,22.0,1.0,5.0,7569.0,2.0,1.0,31.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T15:57:20.709001
4526,3.0,21.0,1.0,9.0,1914.0,0.0,2.0,51.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2022-03-05T15:57:40.709001
4527,2.0,21.0,4.0,3.0,2398.0,1.0,0.0,40.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:58:00.709001
4528,2.0,5.0,4.0,3.0,250.0,3.0,0.0,28.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:58:20.709001
4529,3.0,25.0,3.0,5.0,7469.0,4.0,2.0,56.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T15:58:40.709001
4530,3.0,29.0,4.0,0.0,2851.0,0.0,3.0,42.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T15:59:00.709001
4531,2.0,15.0,1.0,10.0,2104.0,3.0,3.0,46.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T15:59:20.709001
4532,3.0,37.0,4.0,6.0,7536.0,4.0,1.0,23.0,0.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T15:59:40.709001
4533,0.0,36.0,4.0,1.0,3152.0,0.0,0.0,23.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:00:00.709001
4534,0.0,13.0,0.0,5.0,3459.0,0.0,3.0,25.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:00:20.709001
4535,2.0,4.0,1.0,3.0,250.0,3.0,0.0,53.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:00:40.709001
4536,3.0,8.0,4.0,0.0,6165.0,0.0,1.0,32.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T16:01:00.709001
4537,1.0,34.0,4.0,7.0,5365.0,0.0,2.0,40.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:01:20.709001
4538,3.0,27.0,4.0,0.0,5979.0,0.0,0.0,63.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T16:01:40.709001
4539,3.0,28.0,4.0,0.0,4333.0,0.0,0.0,25.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:02:00.709001
4540,2.0,4.0,1.0,3.0,250.0,3.0,3.0,54.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:02:20.709001
4541,1.0,22.0,1.0,2.0,2830.0,0.0,0.0,51.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:02:40.709001
4542,2.0,27.0,0.0,7.0,2165.0,1.0,0.0,36.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:03:00.709001
4543,0.0,8.0,0.0,5.0,3905.0,3.0,1.0,40.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T16:03:20.709001
4544,3.0,49.0,3.0,7.0,6621.0,2.0,1.0,52.0,1.0,4.0,0.0,3.0,5.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2022-03-05T16:03:40.709001
4545,3.0,35.0,3.0,8.0,5493.0,1.0,1.0,44.0,1.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:04:00.709001
4546,3.0,31.0,3.0,5.0,7525.0,1.0,2.0,29.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T16:04:20.709001
4547,0.0,4.0,1.0,3.0,437.0,1.0,3.0,55.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:04:40.709001
4548,3.0,29.0,0.0,5.0,3891.0,3.0,3.0,48.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:05:00.709001
4549,2.0,19.0,1.0,5.0,2402.0,3.0,0.0,36.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:05:20.709001
4550,0.0,30.0,1.0,7.0,250.0,0.0,3.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:05:40.709001
4551,0.0,16.0,4.0,9.0,2680.0,3.0,0.0,57.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T16:06:00.709001
4552,2.0,4.0,0.0,2.0,250.0,3.0,3.0,58.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:06:20.709001
4553,3.0,25.0,4.0,7.0,9204.0,0.0,0.0,33.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:06:40.709001
4554,0.0,26.0,1.0,7.0,2772.0,3.0,1.0,35.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:07:00.709001
4555,3.0,35.0,4.0,0.0,6370.0,1.0,1.0,27.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:07:20.709001
4556,3.0,8.0,1.0,10.0,4657.0,3.0,0.0,37.0,0.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T16:07:40.709001
4557,0.0,14.0,1.0,3.0,1998.0,3.0,3.0,33.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:08:00.709001
4558,1.0,16.0,1.0,5.0,2241.0,3.0,1.0,38.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2022-03-05T16:08:20.709001
4559,3.0,20.0,1.0,3.0,4846.0,1.0,1.0,28.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T16:08:40.709001
4560,2.0,30.0,4.0,0.0,2773.0,0.0,2.0,58.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:09:00.709001
4561,0.0,16.0,4.0,7.0,250.0,2.0,0.0,31.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:09:20.709001
4562,0.0,15.0,2.0,2.0,1328.0,3.0,4.0,31.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:09:40.709001
4563,3.0,31.0,4.0,0.0,4594.0,4.0,2.0,36.0,1.0,4.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:10:00.709001
4564,2.0,18.0,4.0,2.0,2616.0,2.0,3.0,37.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:10:20.709001
4565,3.0,16.0,0.0,2.0,419.0,3.0,0.0,51.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T16:10:40.709001
4566,1.0,35.0,4.0,1.0,7798.0,0.0,1.0,50.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T16:11:00.709001
4567,0.0,33.0,3.0,0.0,4666.0,4.0,0.0,47.0,1.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:11:20.709001
4568,2.0,10.0,4.0,2.0,343.0,1.0,0.0,25.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,2022-03-05T16:11:40.709001
4569,2.0,20.0,1.0,9.0,4595.0,3.0,1.0,27.0,1.0,3.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T16:12:00.709001
4570,3.0,36.0,1.0,0.0,2128.0,4.0,1.0,50.0,1.0,4.0,2.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T16:12:20.709001
4571,2.0,8.0,1.0,0.0,1432.0,3.0,3.0,49.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:12:40.709001
4572,0.0,16.0,1.0,0.0,250.0,3.0,3.0,32.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:13:00.709001
4573,3.0,27.0,4.0,5.0,4142.0,2.0,0.0,19.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T16:13:20.709001
4574,0.0,20.0,1.0,2.0,1802.0,1.0,3.0,61.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:13:40.709001
4575,3.0,36.0,3.0,10.0,6203.0,4.0,2.0,24.0,1.0,4.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T16:14:00.709001
4576,0.0,21.0,3.0,3.0,2275.0,0.0,1.0,34.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T16:14:20.709001
4577,3.0,29.0,4.0,0.0,5594.0,0.0,1.0,36.0,1.0,3.0,2.0,0.0,4.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:14:40.709001
4578,1.0,41.0,4.0,5.0,1431.0,1.0,0.0,39.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:15:00.709001
4579,2.0,4.0,0.0,2.0,250.0,3.0,3.0,47.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:15:20.709001
4580,3.0,28.0,3.0,0.0,6505.0,1.0,1.0,43.0,1.0,4.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T16:15:40.709001
4581,0.0,22.0,3.0,3.0,4236.0,0.0,0.0,43.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T16:16:00.709001
4582,0.0,13.0,1.0,2.0,1531.0,3.0,3.0,60.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:16:20.709001
4583,0.0,27.0,3.0,0.0,5996.0,2.0,2.0,59.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:16:40.709001
4584,2.0,4.0,1.0,2.0,2769.0,3.0,4.0,42.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:17:00.709001
4585,0.0,20.0,1.0,7.0,4572.0,3.0,0.0,32.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:17:20.709001
4586,3.0,33.0,3.0,10.0,7236.0,4.0,2.0,50.0,1.0,5.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2022-03-05T16:17:40.709001
4587,0.0,19.0,1.0,5.0,4905.0,3.0,0.0,30.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:18:00.709001
4588,3.0,31.0,4.0,3.0,5661.0,4.0,0.0,35.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:18:20.709001
4589,2.0,4.0,0.0,2.0,250.0,3.0,3.0,46.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:18:40.709001
4590,2.0,21.0,1.0,5.0,1533.0,3.0,0.0,36.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T16:19:00.709001
4591,3.0,38.0,4.0,8.0,3066.0,1.0,2.0,59.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:19:20.709001
4592,3.0,41.0,3.0,6.0,8329.0,2.0,2.0,57.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:19:40.709001
4593,0.0,24.0,1.0,9.0,4177.0,3.0,0.0,32.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:20:00.709001
4594,3.0,51.0,3.0,4.0,8244.0,4.0,2.0,36.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:20:20.709001
4595,3.0,34.0,4.0,0.0,5605.0,1.0,1.0,36.0,1.0,4.0,2.0,0.0,4.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T16:20:40.709001
4596,0.0,25.0,1.0,4.0,4016.0,1.0,0.0,30.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T16:21:00.709001
4597,0.0,10.0,4.0,8.0,1249.0,0.0,1.0,36.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:21:20.709001
4598,0.0,20.0,4.0,5.0,6168.0,3.0,0.0,26.0,0.0,4.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:21:40.709001
4599,3.0,26.0,4.0,0.0,3127.0,1.0,1.0,19.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:22:00.709001
4600,0.0,11.0,1.0,2.0,2166.0,1.0,1.0,59.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:22:20.709001
4601,3.0,33.0,1.0,7.0,5025.0,2.0,3.0,27.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:22:40.709001
4602,3.0,29.0,3.0,0.0,2315.0,4.0,1.0,47.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:23:00.709001
4603,2.0,12.0,4.0,3.0,3097.0,3.0,1.0,44.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:23:20.709001
4604,3.0,36.0,4.0,0.0,5581.0,1.0,1.0,58.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T16:23:40.709001
4605,3.0,41.0,4.0,8.0,7497.0,4.0,2.0,57.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2022-03-05T16:24:00.709001
4606,0.0,15.0,1.0,5.0,1566.0,3.0,0.0,48.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:24:20.709001
4607,2.0,24.0,4.0,3.0,250.0,0.0,1.0,20.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:24:40.709001
4608,3.0,24.0,3.0,7.0,5881.0,2.0,1.0,47.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:25:00.709001
4609,2.0,15.0,1.0,2.0,250.0,3.0,3.0,27.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:25:20.709001
4610,0.0,15.0,0.0,2.0,2697.0,3.0,0.0,30.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:25:40.709001
4611,3.0,41.0,4.0,10.0,5909.0,1.0,1.0,27.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2022-03-05T16:26:00.709001
4612,0.0,7.0,0.0,3.0,250.0,1.0,3.0,59.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:26:20.709001
4613,0.0,25.0,1.0,2.0,3018.0,0.0,0.0,37.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T16:26:40.709001
4614,0.0,31.0,3.0,7.0,2306.0,4.0,1.0,41.0,1.0,4.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T16:27:00.709001
4615,2.0,9.0,0.0,2.0,2507.0,3.0,4.0,23.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:27:20.709001
4616,0.0,21.0,1.0,7.0,5140.0,3.0,0.0,42.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:27:40.709001
4617,1.0,23.0,1.0,9.0,4710.0,3.0,1.0,59.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:28:00.709001
4618,0.0,12.0,1.0,2.0,3838.0,3.0,3.0,31.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:28:20.709001
4619,1.0,6.0,4.0,10.0,6442.0,3.0,1.0,43.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T16:28:40.709001
4620,0.0,4.0,0.0,3.0,250.0,3.0,0.0,45.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:29:00.709001
4621,0.0,16.0,1.0,8.0,5990.0,0.0,4.0,47.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:29:20.709001
4622,3.0,26.0,0.0,7.0,3777.0,3.0,1.0,34.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:29:40.709001
4623,0.0,27.0,3.0,1.0,7115.0,1.0,2.0,46.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:30:00.709001
4624,0.0,25.0,1.0,9.0,2450.0,3.0,3.0,38.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:30:20.709001
4625,3.0,31.0,3.0,8.0,4427.0,2.0,2.0,32.0,1.0,4.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T16:30:40.709001
4626,0.0,4.0,2.0,2.0,250.0,3.0,0.0,53.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:31:00.709001
4627,0.0,12.0,1.0,2.0,2416.0,3.0,3.0,58.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:31:20.709001
4628,2.0,6.0,0.0,2.0,250.0,0.0,4.0,25.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T16:31:40.709001
4629,2.0,12.0,0.0,5.0,2848.0,3.0,4.0,25.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T16:32:00.709001
4630,0.0,4.0,0.0,7.0,2561.0,3.0,4.0,43.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T16:32:20.709001
4631,3.0,16.0,3.0,7.0,4029.0,4.0,1.0,33.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T16:32:40.709001
4632,2.0,19.0,1.0,2.0,250.0,3.0,3.0,43.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T16:33:00.709001
