checkingstatus,loanduration,credithistory,loanpurpose,loanamount,existingsavings,employmentduration,installmentpercent,sex,othersonloan,currentresidenceduration,ownsproperty,age,installmentplans,housing,existingcreditscount,job,dependents,telephone,foreignworker,prediction,scoring_timestamp
3.0,36.0,4.0,6.0,3114.0,4.0,1.0,64.0,1.0,3.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T11:54:00.709001
2.0,26.0,1.0,3.0,3243.0,3.0,0.0,54.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:54:20.709001
0.0,15.0,4.0,10.0,5913.0,3.0,0.0,62.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T11:54:40.709001
2.0,11.0,0.0,2.0,250.0,3.0,4.0,24.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T11:55:00.709001
2.0,16.0,4.0,0.0,250.0,3.0,1.0,58.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T11:55:20.709001
2.0,12.0,0.0,5.0,250.0,3.0,0.0,47.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:55:40.709001
2.0,10.0,1.0,3.0,652.0,3.0,1.0,56.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:56:00.709001
0.0,32.0,1.0,3.0,2703.0,0.0,1.0,39.0,1.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T11:56:20.709001
3.0,41.0,3.0,8.0,3423.0,4.0,2.0,22.0,1.0,5.0,2.0,2.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T11:56:40.709001
3.0,30.0,4.0,0.0,6703.0,4.0,2.0,38.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T11:57:00.709001
2.0,28.0,1.0,7.0,530.0,3.0,0.0,30.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:57:20.709001
2.0,4.0,0.0,2.0,250.0,3.0,3.0,37.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:57:40.709001
3.0,19.0,1.0,2.0,1005.0,1.0,0.0,44.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,2022-03-05T11:58:00.709001
2.0,11.0,0.0,5.0,850.0,3.0,3.0,56.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:58:20.709001
0.0,18.0,4.0,7.0,4560.0,1.0,0.0,62.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:58:40.709001
3.0,45.0,4.0,6.0,6580.0,1.0,1.0,49.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T11:59:00.709001
0.0,4.0,0.0,2.0,332.0,3.0,0.0,42.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T11:59:20.709001
2.0,4.0,0.0,4.0,250.0,0.0,3.0,35.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T11:59:40.709001
0.0,26.0,1.0,9.0,2987.0,0.0,3.0,46.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:00:00.709001
2.0,4.0,0.0,2.0,250.0,3.0,4.0,64.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:00:20.709001
2.0,6.0,4.0,2.0,1918.0,3.0,3.0,51.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:00:40.709001
2.0,4.0,1.0,2.0,250.0,3.0,0.0,55.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:01:00.709001
3.0,33.0,4.0,5.0,5692.0,1.0,0.0,59.0,0.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T12:01:20.709001
0.0,29.0,1.0,5.0,2642.0,3.0,0.0,45.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:01:40.709001
2.0,4.0,1.0,2.0,250.0,3.0,0.0,59.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:02:00.709001
3.0,21.0,3.0,5.0,2960.0,1.0,0.0,40.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:02:20.709001
3.0,36.0,3.0,7.0,7689.0,2.0,2.0,40.0,1.0,4.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:02:40.709001
0.0,14.0,0.0,3.0,3072.0,3.0,0.0,58.0,0.0,3.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T12:03:00.709001
0.0,32.0,1.0,1.0,4313.0,3.0,0.0,45.0,0.0,4.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,2022-03-05T12:03:20.709001
0.0,15.0,1.0,2.0,1327.0,3.0,3.0,39.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:03:40.709001
2.0,9.0,0.0,0.0,250.0,0.0,3.0,26.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T12:04:00.709001
1.0,25.0,3.0,0.0,4400.0,1.0,0.0,55.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:04:20.709001
0.0,34.0,4.0,7.0,6163.0,0.0,0.0,31.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:04:40.709001
3.0,46.0,3.0,4.0,5670.0,4.0,2.0,51.0,1.0,5.0,0.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2022-03-05T12:05:00.709001
3.0,17.0,1.0,3.0,1841.0,0.0,3.0,35.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:05:20.709001
3.0,38.0,3.0,0.0,3176.0,2.0,2.0,35.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:05:40.709001
3.0,32.0,4.0,3.0,5497.0,1.0,1.0,49.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:06:00.709001
1.0,18.0,1.0,2.0,1325.0,3.0,0.0,24.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T12:06:20.709001
3.0,31.0,4.0,7.0,6568.0,0.0,3.0,24.0,1.0,4.0,2.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2022-03-05T12:06:40.709001
3.0,40.0,4.0,10.0,6386.0,1.0,1.0,47.0,1.0,5.0,0.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:07:00.709001
3.0,31.0,3.0,5.0,7285.0,1.0,1.0,29.0,1.0,4.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2022-03-05T12:07:20.709001
0.0,33.0,4.0,3.0,3130.0,2.0,1.0,45.0,1.0,3.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:07:40.709001
3.0,29.0,3.0,5.0,6815.0,4.0,2.0,36.0,1.0,4.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:08:00.709001
3.0,31.0,4.0,7.0,7460.0,0.0,2.0,59.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T12:08:20.709001
2.0,20.0,1.0,5.0,3801.0,1.0,0.0,31.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T12:08:40.709001
2.0,14.0,0.0,2.0,250.0,3.0,0.0,35.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:09:00.709001
2.0,27.0,4.0,7.0,2344.0,3.0,1.0,41.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2022-03-05T12:09:20.709001
0.0,4.0,4.0,5.0,250.0,1.0,1.0,38.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:09:40.709001
0.0,39.0,4.0,1.0,5478.0,0.0,0.0,50.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:10:00.709001
3.0,36.0,4.0,0.0,5855.0,1.0,2.0,48.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2022-03-05T12:10:20.709001
1.0,34.0,4.0,5.0,5470.0,0.0,1.0,43.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2022-03-05T12:10:40.709001
3.0,25.0,4.0,7.0,4101.0,2.0,1.0,35.0,1.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:11:00.709001
0.0,10.0,1.0,5.0,250.0,3.0,3.0,27.0,0.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T12:11:20.709001
3.0,40.0,4.0,7.0,2604.0,4.0,2.0,50.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:11:40.709001
1.0,20.0,1.0,8.0,5238.0,2.0,1.0,63.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:12:00.709001
2.0,4.0,2.0,4.0,586.0,3.0,0.0,40.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:12:20.709001
0.0,10.0,2.0,2.0,250.0,3.0,4.0,29.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:12:40.709001
3.0,41.0,4.0,7.0,7143.0,1.0,2.0,45.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:13:00.709001
3.0,39.0,4.0,6.0,9086.0,1.0,0.0,52.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:13:20.709001
3.0,30.0,0.0,3.0,1102.0,0.0,4.0,33.0,0.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:13:40.709001
3.0,16.0,1.0,9.0,1519.0,0.0,0.0,34.0,0.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:14:00.709001
3.0,26.0,1.0,7.0,10639.0,3.0,1.0,56.0,0.0,5.0,2.0,3.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T12:14:20.709001
2.0,22.0,4.0,2.0,3554.0,3.0,3.0,53.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:14:40.709001
0.0,31.0,3.0,10.0,5622.0,0.0,0.0,46.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:15:00.709001
2.0,4.0,1.0,3.0,250.0,3.0,3.0,52.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:15:20.709001
3.0,24.0,3.0,0.0,6197.0,4.0,1.0,38.0,1.0,4.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:15:40.709001
0.0,24.0,1.0,0.0,4165.0,3.0,1.0,55.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:16:00.709001
2.0,19.0,1.0,5.0,2072.0,3.0,3.0,34.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:16:20.709001
0.0,5.0,0.0,0.0,4991.0,3.0,3.0,28.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T12:16:40.709001
0.0,4.0,0.0,4.0,790.0,3.0,0.0,43.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:17:00.709001
3.0,40.0,4.0,5.0,7987.0,1.0,2.0,30.0,1.0,5.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2022-03-05T12:17:20.709001
2.0,13.0,0.0,3.0,1299.0,3.0,4.0,36.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:17:40.709001
1.0,21.0,3.0,3.0,5912.0,0.0,1.0,47.0,1.0,4.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:18:00.709001
2.0,23.0,1.0,5.0,250.0,3.0,3.0,45.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:18:20.709001
3.0,25.0,4.0,5.0,6740.0,0.0,1.0,40.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:18:40.709001
3.0,36.0,4.0,5.0,2224.0,1.0,1.0,34.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:19:00.709001
3.0,19.0,3.0,7.0,7818.0,0.0,1.0,64.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2022-03-05T12:19:20.709001
2.0,9.0,0.0,3.0,250.0,0.0,3.0,32.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:19:40.709001
3.0,41.0,3.0,8.0,3754.0,4.0,2.0,46.0,1.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:20:00.709001
0.0,10.0,2.0,2.0,250.0,3.0,3.0,22.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:20:20.709001
2.0,5.0,0.0,2.0,250.0,3.0,4.0,45.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:20:40.709001
3.0,45.0,4.0,0.0,7285.0,4.0,1.0,30.0,1.0,5.0,0.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2022-03-05T12:21:00.709001
2.0,30.0,3.0,3.0,5546.0,0.0,1.0,52.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:21:20.709001
2.0,12.0,1.0,3.0,5166.0,3.0,0.0,25.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,2022-03-05T12:21:40.709001
3.0,32.0,3.0,8.0,7418.0,1.0,2.0,63.0,1.0,4.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:22:00.709001
3.0,32.0,4.0,3.0,9233.0,1.0,1.0,51.0,0.0,3.0,2.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:22:20.709001
3.0,21.0,1.0,3.0,2049.0,0.0,3.0,37.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:22:40.709001
3.0,39.0,3.0,7.0,5846.0,4.0,2.0,33.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:23:00.709001
3.0,32.0,3.0,5.0,3074.0,2.0,1.0,26.0,1.0,4.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:23:20.709001
3.0,26.0,4.0,3.0,1830.0,1.0,0.0,58.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:23:40.709001
3.0,8.0,1.0,7.0,2936.0,2.0,3.0,43.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:24:00.709001
0.0,17.0,4.0,4.0,2789.0,0.0,1.0,58.0,1.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:24:20.709001
0.0,26.0,3.0,5.0,2979.0,1.0,1.0,29.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:24:40.709001
3.0,10.0,1.0,10.0,4262.0,1.0,0.0,30.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:25:00.709001
3.0,45.0,3.0,4.0,5484.0,1.0,1.0,48.0,1.0,5.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:25:20.709001
0.0,4.0,4.0,2.0,250.0,3.0,3.0,36.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:25:40.709001
2.0,10.0,0.0,2.0,762.0,3.0,0.0,18.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:26:00.709001
3.0,35.0,3.0,7.0,5487.0,2.0,1.0,26.0,1.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:26:20.709001
3.0,29.0,4.0,0.0,4190.0,0.0,0.0,30.0,1.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:26:40.709001
3.0,31.0,3.0,6.0,6640.0,1.0,1.0,30.0,1.0,5.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2022-03-05T12:27:00.709001
3.0,32.0,4.0,7.0,2803.0,1.0,2.0,45.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:27:20.709001
3.0,36.0,4.0,6.0,6595.0,1.0,1.0,37.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:27:40.709001
2.0,8.0,4.0,8.0,701.0,1.0,0.0,38.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:28:00.709001
0.0,42.0,3.0,8.0,4976.0,1.0,0.0,54.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:28:20.709001
3.0,36.0,3.0,8.0,6441.0,1.0,2.0,36.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2022-03-05T12:28:40.709001
2.0,4.0,0.0,2.0,2969.0,3.0,3.0,33.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2022-03-05T12:29:00.709001
0.0,9.0,1.0,2.0,250.0,1.0,3.0,50.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:29:20.709001
3.0,39.0,3.0,6.0,9583.0,4.0,2.0,44.0,1.0,5.0,0.0,0.0,5.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:29:40.709001
1.0,22.0,3.0,3.0,3275.0,0.0,2.0,53.0,1.0,3.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:30:00.709001
0.0,13.0,4.0,3.0,2279.0,3.0,1.0,44.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2022-03-05T12:30:20.709001
0.0,14.0,1.0,2.0,2055.0,3.0,1.0,25.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:30:40.709001
2.0,4.0,1.0,2.0,250.0,3.0,0.0,28.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:31:00.709001
0.0,14.0,1.0,5.0,6349.0,3.0,1.0,28.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T12:31:20.709001
2.0,9.0,0.0,2.0,250.0,0.0,0.0,30.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2022-03-05T12:31:40.709001
3.0,45.0,4.0,0.0,6038.0,1.0,1.0,41.0,1.0,4.0,1.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:32:00.709001
2.0,4.0,0.0,2.0,250.0,3.0,4.0,33.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:32:20.709001
0.0,4.0,0.0,2.0,250.0,3.0,0.0,22.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:32:40.709001
2.0,10.0,0.0,3.0,1349.0,0.0,3.0,35.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2022-03-05T12:33:00.709001
3.0,33.0,3.0,0.0,7941.0,1.0,1.0,23.0,1.0,5.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2022-03-05T12:33:20.709001
3.0,20.0,1.0,9.0,3282.0,0.0,0.0,45.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:33:40.709001
0.0,30.0,1.0,9.0,2668.0,3.0,3.0,34.0,0.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:34:00.709001
2.0,13.0,1.0,3.0,3068.0,3.0,4.0,25.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:34:20.709001
0.0,20.0,1.0,2.0,3413.0,3.0,1.0,24.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2022-03-05T12:34:40.709001
0.0,18.0,1.0,5.0,3182.0,1.0,3.0,46.0,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:35:00.709001
3.0,8.0,4.0,7.0,2057.0,0.0,0.0,56.0,1.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:35:20.709001
3.0,13.0,1.0,5.0,4409.0,3.0,3.0,53.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:35:40.709001
2.0,21.0,1.0,5.0,3417.0,3.0,0.0,33.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:36:00.709001
3.0,33.0,4.0,5.0,4553.0,4.0,1.0,61.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:36:20.709001
0.0,16.0,1.0,2.0,2440.0,1.0,0.0,21.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:36:40.709001
0.0,22.0,4.0,2.0,3412.0,3.0,0.0,34.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:37:00.709001
0.0,17.0,1.0,3.0,250.0,1.0,0.0,47.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:37:20.709001
3.0,27.0,4.0,3.0,6906.0,0.0,0.0,39.0,0.0,4.0,2.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:37:40.709001
3.0,45.0,3.0,10.0,9759.0,1.0,2.0,31.0,1.0,5.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2022-03-05T12:38:00.709001
2.0,21.0,4.0,7.0,2105.0,1.0,0.0,39.0,0.0,3.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:38:20.709001
2.0,10.0,0.0,2.0,1078.0,3.0,0.0,24.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:38:40.709001
2.0,11.0,1.0,3.0,250.0,3.0,4.0,25.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2022-03-05T12:39:00.709001
0.0,10.0,1.0,10.0,2325.0,3.0,4.0,44.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2022-03-05T12:39:20.709001
